,rand_smi,cano_smi,Y
276,o1c(ccc1C(=O)OCC(Cl)(Cl)Cl)C(C)(C)C,CC(C)(C)c1ccc(C(=O)OCC(Cl)(Cl)Cl)o1,1.874
277,c1(ccc(C(C)(C)C)cc1)OC1CCCCC1OS(=O)OCC#C,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,2.374
278,O(c1ccc(C(C)(C)C)cc1)CC(O)COc1ccc(C(=O)O)cc1,CC(C)(C)c1ccc(OCC(O)COc2ccc(C(=O)O)cc2)cc1,2.157
279,c1ccc(cc1)S(=O)(=O)Nc1sc(nn1)C(C)(C)C,CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1,2.774
280,C(C)(C)(C)C1CCC(=O)CC1,CC(C)(C)C1CCC(=O)CC1,1.489
281,CC(C)(CC1(CO1)C)C,CC(C)(C)CC1(C)CO1,1.416
282,CC(C)(N)C,CC(C)(C)N,2.972
283,N(CC(O)c1cc(CO)c(O)cc1)C(C)(C)C,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,2.559
284,C1(c2ccccc2OCC(O)CNC(C)(C)C)CCCC1,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,2.362
285,C(C(COc1cccc2c1CC(C(O)C2)O)O)NC(C)(C)C,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,1.766
286,CC(C)(C)O,CC(C)(C)O,1.3259999999999998
287,c1cc(C(OOC(C)(C)C)=O)ccc1,CC(C)(C)OOC(=O)c1ccccc1,2.283
288,C(S)(C)(C)C,CC(C)(C)S,1.28
289,c1cc(ccc1O)C(C)(c1ccc(O)cc1)C,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,1.847
290,C(C)(C)(c1ccc(OCC2OC2)cc1)c1ccc(OCC2OC2)cc1,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,1.491
291,C(C#N)(O)C(C)(C)CO,CC(C)(CO)C(O)C#N,2.62
292,C=CC(OCC(C)(C)COC(C=C)=O)=O,C=CC(=O)OCC(C)(C)COC(=O)C=C,1.499
293,C(OCC(C)(COC(=O)N)C)(=O)N,CC(C)(COC(N)=O)COC(N)=O,1.88
294,C1C(C(C)(C)N)CCC(C1)(N)C,CC1(N)CCC(C(C)(C)N)CC1,2.384
295,c1c(ccc(c1)Cl)CC(C)(C)N,CC(C)(N)Cc1ccc(Cl)cc1,2.866
296,Clc1cc(cc(c1)Cl)C(NC(C)(C#C)C)=O,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,1.659
297,OC(C)(C)C#C,C#CC(C)(C)O,1.635
298,CC(O)(C)C#CC=C,C=CC#CC(C)(C)O,2.264
299,CC(C)(O)c1ccccc1,CC(C)(O)c1ccccc1,2.02
300,c1c(ccc(Cl)c1)C(C)(O)CC(C)(O)C,CC(C)(O)CC(C)(O)c1ccc(Cl)cc1,2.302
301,CC(O)(C)Cc1ccccc1,CC(C)(O)Cc1ccccc1,2.07
302,C(CCC(=C)C=C)C(C)(O)C,C=CC(=C)CCCC(C)(C)O,1.464
303,c1cccc2c1C(c1ccc(cc1)OC(C)(C)C(=O)O)CCC2,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,2.5380000000000003
304,c1cc(CCNC(c2ccc(Cl)cc2)=O)ccc1OC(C)(C)C(=O)O,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,1.946
305,Clc1ccc(cc1)OC(C)(C(=O)O)C,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,2.379
306,c1ccccc1C(C)(C)OO,CC(C)(OO)c1ccccc1,2.6
307,O(OC(C)(c1ccccc1)C)C(C)(c1ccccc1)C,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,1.819
308,C(C(O)=O)(C(C)(C)S)N,CC(C)(S)C(N)C(=O)O,1.384
309,C(C)(C=C(C)C)=NNc1nncc2c1cccc2,CC(C)=CC(C)=NNc1nncc2ccccc12,2.588
310,CC(C=C(C)C)=O,CC(=O)C=C(C)C,1.943
311,OC(=O)C=C(C)C,CC(C)=CC(=O)O,1.449
312,CC(C)=CC1C(C=C(C)C)(C=C(C)C)C(=O)OC1=O,CC(C)=CC1C(=O)OC(=O)C1(C=C(C)C)C=C(C)C,2.446
313,CC1(C)C(C1C(OC1CC(=O)C(=C1C)CC=C)=O)C=C(C)C,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,2.546
314,C(=C)C=CCC1=C(C)C(CC1=O)OC(C1C(C1(C)C)C=C(C)C)=O,C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,3.1010000000000004
315,N1(CCC(C(=O)N)(c2c3ccccc3ccc2)CC=C(C)C)CCOCC1,CC(C)=CCC(CCN1CCOCC1)(C(N)=O)c1cccc2ccccc12,3.3160000000000003
316,N1(N(c2ccccc2)C(=O)C(C1=O)CC=C(C)C)c1ccccc1,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.378
317,C(C)(C)=CCCC(C)(C=C)O,C=CC(C)(O)CCC=C(C)C,1.743
318,CC(C)=CCCC(=CC=O)C,CC(C)=CCCC(C)=CC=O,1.487
319,C(CC(=CCO)C)C=C(CCC=C(C)C)C,CC(C)=CCCC(C)=CCCC(C)=CCO,1.569
320,OCC=C(CCC=C(C)C)C,CC(C)=CCCC(C)=CCO,1.535
321,c12ccccc2cccc1C(C(=O)N)CCN(CC=C(C)C)CC=C(C)C,CC(C)=CCN(CC=C(C)C)CCC(C(N)=O)c1cccc2ccccc12,3.014
322,OCC=C(C)C,CC(C)=CCO,2.027
323,c1(C(=O)OCC=C(C)C)c(cccc1)O,CC(C)=CCOC(=O)c1ccccc1O,1.809
324,c1c(cccc1)C(=O)OCC=C(C)C,CC(C)=CCOC(=O)c1ccccc1,1.607
325,CC(=O)C,CC(C)=O,1.001
326,C(C(C)C)#N,CC(C)C#N,3.141
327,C(C)(C)c1cc(ccc1)OC(=O)N(C(=O)C(C)C)C,CC(C)C(=O)N(C)C(=O)Oc1cccc(C(C)C)c1,2.62
328,c1(OC(C(C)C)=O)ccc(cc1)C,Cc1ccc(OC(=O)C(C)C)cc1,1.649
329,c1cc(ccc1)COC(C(C)C)=O,CC(C)C(=O)OCc1ccccc1,1.796
330,CC(C(Br)C(=O)NC(N)=O)C,CC(C)C(Br)C(=O)NC(N)=O,2.3480000000000003
331,O(CC(Br)(Br)Br)C(C(Br)C(C)C)=O,CC(C)C(Br)C(=O)OCC(Br)(Br)Br,1.95
332,CC(C(C(=O)OCC(Cl)(Cl)Cl)Br)C,CC(C)C(Br)C(=O)OCC(Cl)(Cl)Cl,2.319
333,OC(=O)C(Br)C(C)C,CC(C)C(Br)C(=O)O,2.372
334,CC(C)C(c1ccc(cc1)Cl)C(=O)OC(c1cc(Oc2ccccc2)ccc1)C#N,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,3.777
335,C(#N)C(c1cc(ccc1)Oc1ccccc1)OC(C(C(C)C)c1ccc(cc1)OC(F)F)=O,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,3.829
336,C(C)(C(=O)C)C,CC(=O)C(C)C,2.765
337,C(C=C1CCCC2(C)C1CCC2C(C=CC(C(C)C)C)C)=C1C(=C)CCC(O)C1,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,3.85
338,CC(C(O)=O)C,CC(C)C(=O)O,2.498
339,C(O)(=O)c1c(nc2c(c1)cccc2)C1=NC(C)(C(N1)=O)C(C)C,CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,1.794
340,CC(C1(O)CC=C(CC1)C)C,CC1=CCC(O)(C(C)C)CC1,2.074
341,C1C(C)=C(CC=C1)C(C)C,CC1=C(C(C)C)CC=CC1,1.504
342,CC(C)(C)c1nc2-c(c(=O)n1)c(s[nH]2)C(C)C,CC(C)c1s[nH]c2nc(C(C)(C)C)nc(=O)c1-2,1.392
343,c1c(C(C)C)cc(c(c1)C)O,Cc1ccc(C(C)C)cc1O,2.268
344,C(Oc1cc(C(C)C)ccc1)(N(C)N=O)=O,CC(C)c1cccc(OC(=O)N(C)N=O)c1,2.745
345,N(C)(C)CCOc1c(C(C)C)cc(OC(=O)C)c(c1)C,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,2.522
346,CC(C)c1ccc(C)cc1,Cc1ccc(C(C)C)cc1,1.4509999999999998
347,CC(C)c1c(cc(cc1)C)O,Cc1ccc(C(C)C)c(O)c1,2.185
348,c1c(C#N)ccc(c1)C(C)C,CC(C)c1ccc(C#N)cc1,1.571
349,c1cc(C=O)ccc1C(C)C,CC(C)c1ccc(C=O)cc1,2.028
350,O=CCc1ccc(cc1)C(C)C,CC(C)c1ccc(CC=O)cc1,1.597
351,CC(c1ccc(cc1)CCO)C,CC(C)c1ccc(CCO)cc1,1.96
352,c1(C(C)C)ccc(CO)cc1,CC(C)c1ccc(CO)cc1,2.168
353,N(C(=O)Nc1ccc(C(C)C)cc1)(C)C,CC(C)c1ccc(NC(=O)N(C)C)cc1,2.053
354,CC(C)c1cccc(C(C)C)c1N,CC(C)c1cccc(C(C)C)c1N,1.743
355,CC(c1cc(ccc1)OC(N(C)C)=O)C,CC(C)c1cccc(OC(=O)N(C)C)c1,3.112
356,c1(ccccc1)C(C)C,CC(C)c1ccccc1,1.934
357,CC(c1ccccc1N)C,CC(C)c1ccccc1N,2.059
358,C1=C(C)CC=C(C(C)C)C1,CC1=CCC(C(C)C)=CC1,1.5719999999999998
359,CC(c1cc2C(C(C)C(C)(c2cc1C)C)C(C)C)=O,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C,2.066
360,O=C1C=C(CCC1C(C)C)C,CC1=CC(=O)C(C(C)C)CC1,1.793
361,O=C1CC(C)CCC1C(C)C,CC1CCC(C(C)C)C(=O)C1,2.489
362,C1(CC(O)C(CC1)C(C)C)C,CC1CCC(C(C)C)C(O)C1,1.6909999999999998
363,C1CC(C(C)C)CCC1O,CC(C)C1CCC(O)CC1,1.714
364,C(CC(CC(C)C)=O)(C)C,CC(C)CC(=O)CC(C)C,1.393
365,C1(C)C(OC(=O)CC(C)C)CC2(C(C=1)OC1C3(OC3)C2(C(OC(=O)C)C1O)C)COC(=O)C,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,5.238
366,C(C(=O)OCC=C)C(C)C,C=CCOC(=O)CC(C)C,2.7910000000000004
367,C(C)(CC(C)=O)C,CC(=O)CC(C)C,1.683
368,C(C(OCCO)CC(CC(C)C)C)C(C)C,CC(C)CC(C)CC(CC(C)C)OCCO,1.633
369,OC(CC(CC(C)C)C)CC(C)C,CC(C)CC(C)CC(O)CC(C)C,1.04
370,CC(CCCC(COC=C)C)CC(C)C,C=COCC(C)CCCC(C)CC(C)C,2.241
371,C(CC(C)C)(O)C,CC(C)CC(C)O,1.596
372,C(C)(CC(OC(=O)C=CC(OC(CC(C)C)C)=O)C)C,CC(C)CC(C)OC(=O)C=CC(=O)OC(C)CC(C)C,1.588
373,CC(CC(C)C)OC(C)=O,CC(=O)OC(C)CC(C)C,1.369
374,O(CCOC(CC(C)C)CC(C)C)CCO,CC(C)CC(CC(C)C)OCCOCCO,1.4280000000000002
375,C(NCCCC(C=O)NC(=O)C(NC(=O)C(NC(=O)C)CC(C)C)CC(C)C)(=N)N,CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C=O)CCCNC(=N)N,2.773
376,OC(CC(C)C)=O,CC(C)CC(=O)O,1.7080000000000002
377,CC(C)CC(CC(C)C)O,CC(C)CC(O)CC(C)C,1.659
378,CC(CC(CC(C)C)CC(O)CC(C)C)C,CC(C)CC(O)CC(CC(C)C)CC(C)C,1.155
379,C(C=O)C(C)C,CC(C)CC=O,1.187
380,O=C(OCc1ccccn1)C(c1ccc(cc1)CC(C)C)C,CC(C)Cc1ccc(C(C)C(=O)OCc2ccccn2)cc1,2.315
381,CC(Cc1ccc(cc1)C(C(=O)O)C)C,CC(C)Cc1ccc(C(C)C(=O)O)cc1,2.511
382,C(C(C)=O)CC(C)C,CC(=O)CCC(C)C,1.5519999999999998
383,CC(C)CCC(O)=O,CC(C)CCC(=O)O,1.753
384,C(C=O)CC(C)C,CC(C)CCC=O,1.248
385,OC1CC(=CC=C2C3CCC(C3(C)CCC2)C(C)CCCC(C)C)C(=C)CC1,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,3.962
386,C#CCOC(C=C(C)C=CCC(CCCC(C)C)C)=O,C#CCOC(=O)C=C(C)C=CCC(C)CCCC(C)C,1.751
387,c1(c2c(OC(CC2)(C)CCCC(CCCC(C)CCCC(C)C)C)c(C)c(C)c1OC(=O)C(C)(Oc1ccc(cc1)Cl)C)C,Cc1c(C)c2c(c(C)c1OC(=O)C(C)(C)Oc1ccc(Cl)cc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,1.621
388,CC(C)CCCC(C)N,CC(C)CCCC(C)N,2.381
389,C(O)CCCCCC(C)C,CC(C)CCCCCCO,1.685
390,C(C)(C)CCCCCN(CCCCCC(C)C)CCCCCC(C)C,CC(C)CCCCCN(CCCCCC(C)C)CCCCCC(C)C,2.339
391,C(CCO)C(C)C,CC(C)CCCO,1.196
392,OCCC(C)C,CC(C)CCO,1.831
393,C(OCCC(C)C)(c1ccccc1)=O,CC(C)CCOC(=O)c1ccccc1,1.482
394,CC(=O)OCCC(C)C,CC(=O)OCCC(C)C,0.894
395,C(COC(CC(C)C)CO)C(C)C,CC(C)CCOC(CO)CC(C)C,1.5419999999999998
396,CC(C)CCOC=O,CC(C)CCOC=O,1.072
397,C(CCON=O)(C)C,CC(C)CCON=O,2.365
398,C(P(CCC(C)C)CCC(C)C)CC(C)C,CC(C)CCP(CCC(C)C)CCC(C)C,2.039
399,CC(C)CN,CC(C)CN,2.506
400,C(O)(=O)Cc1c(-c2ccccc2)c(nn1CC(C)C)-c1ccccc1,CC(C)Cn1nc(-c2ccccc2)c(-c2ccccc2)c1CC(=O)O,3.862
401,C(C(C)C)NCC(C)C,CC(C)CNCC(C)C,2.7
402,OCC(C)C,CC(C)CO,1.479
403,CC(COC(=O)C=C)C,C=CC(=O)OCC(C)C,1.258
404,O(C(=O)C=CC(OCC(C)C)=O)CC(C)C,CC(C)COC(=O)C=CC(=O)OCC(C)C,1.449
405,CC(C)COC(=O)c1ccccc1C(OCC(C)C)=O,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,1.268
406,C(C)(C)COC(c1c(cccc1)O)=O,CC(C)COC(=O)c1ccccc1O,2.095
407,c1ccoc1CCC(OCC(C)C)=O,CC(C)COC(=O)CCc1ccco1,2.003
408,C(C(C)C)OC(C)=O,CC(=O)OCC(C)C,0.938
409,C=COCC(C)C,C=COCC(C)C,0.77
410,O(N=O)CC(C)C,CC(C)CON=O,2.401
411,P(OCC(C)C)(C)(=S)SCN1C(c2ccccc2C1=O)=O,CC(C)COP(C)(=S)SCN1C(=O)c2ccccc2C1=O,3.968
412,CC(C)N,CC(C)N,1.858
413,O=[N+]([O-])C(C)C,CC(C)[N+](=O)[O-],2.093
414,c1cccc(c1)N(C(=O)CCl)C(C)C,CC(C)N(C(=O)CCl)c1ccccc1,2.474
415,C(SC(N(C(C)C)C(C)C)=O)C(=C(Cl)Cl)Cl,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,2.5810000000000004
416,CC(C)N(C(=O)SCC(=CCl)Cl)C(C)C,CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,2.835
417,C(C)(N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C)C,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,3.008
418,C(CO)N(C(C)C)C(C)C,CC(C)N(CCO)C(C)C,2.133
419,O=NN(C(C)C)C(C)C,CC(C)N(N=O)C(C)C,2.185
420,c1cc(ccc1Cl)Nc1c(cc2n(c3c(cccc3)nc-2c1)-c1ccc(cc1)Cl)=NC(C)C,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,1.751
421,CC(C)N1S(=O)(Nc2c(cccc2)C1=O)=O,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,2.339
422,[nH]1c(n(C(C)C)c(c(c1C)Br)=O)=O,Cc1[nH]c(=O)n(C(C)C)c(=O)c1Br,1.861
423,CC(N1CCNCC1)C,CC(C)N1CCNCC1,1.656
424,O=C(N(C)C)Oc1n(C(C)C)nc(c1)C,Cc1cc(OC(=O)N(C)C)n(C(C)C)n1,4.291
425,CC(C)NC(OC1CCN(CC1)CCCC(c1ccc(cc1)F)=O)=O,CC(C)NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.053
426,C(C)(C)NC(NC(C)C)=S,CC(C)NC(=S)NC(C)C,2.552
427,c1(ccccc1)Nc1ccc(cc1)NC(C)C,CC(C)Nc1ccc(Nc2ccccc2)cc1,2.497
428,c1(nc(nc(n1)NC(C)C)NC(C)C)Cl,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,1.777
429,c1(cc(O)cc(C(CNC(C)C)O)c1)O,CC(C)NCC(O)c1cc(O)cc(O)c1,1.797
430,c1c(c(ccc1C(O)CNC(C)C)O)O,CC(C)NCC(O)c1ccc(O)c(O)c1,2.775
431,c1c(ccc2ccccc12)C(CNC(C)C)O,CC(C)NCC(O)c1ccc2ccccc2c1,2.406
432,C(NCC(COc1cccc2c1cccc2)O)(C)C,CC(C)NCC(O)COc1cccc2ccccc12,2.594
433,c1[nH]c2cccc(c2c1)OCC(CNC(C)C)O,CC(C)NCC(O)COc1cccc2[nH]ccc12,2.975
434,C(Cc1ccc(OCC(CNC(C)C)O)cc1)(N)=O,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,1.948
435,C(C)(C)NCC(O)COc1ccc(cc1)NC(C)=O,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,1.887
436,C1(CCc2c(cc([N+]([O-])=O)c(CO)c2)N1)CNC(C)C,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,3.969
437,CN(CCCNC(C)C)C,CC(C)NCCCN(C)C,2.045
438,O=C(c1ccncc1)NNC(C)C,CC(C)NNC(=O)c1ccncc1,2.6910000000000003
439,CC(C)NNC(=O)COc1ccc(Cl)cc1,CC(C)NNC(=O)COc1ccc(Cl)cc1,2.645
440,S=P(NC(C)C)(Oc1c(cc(Cl)c(c1)Cl)Cl)O,CC(C)NP(O)(=S)Oc1cc(Cl)c(Cl)cc1Cl,4.033
441,OC(C)C,CC(C)O,1.0759999999999998
442,CC(C)OC(C(=C1SCCS1)C(OC(C)C)=O)=O,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,2.387
443,c1c(C(O)(c2ccc(cc2)Cl)C(OC(C)C)=O)ccc(Cl)c1,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.832
444,C(=O)(C=CC(OC(C)C)=O)OC(C)C,CC(C)OC(=O)C=CC(=O)OC(C)C,1.79
445,c1cc(ccc1)C(=O)OC(C)C,CC(C)OC(=O)c1ccccc1,1.644
446,C(OC(=O)CCCCCCN)(C)C,CC(C)OC(=O)CCCCCCN,1.67
447,c1(Cl)cc(c(OCC(=O)OC(C)C)cc1)Cl,CC(C)OC(=O)COc1ccc(Cl)cc1Cl,2.846
448,O=C(ON(c1ccccc1)C(=O)OC(C)C)C,CC(=O)ON(C(=O)OC(C)C)c1ccccc1,1.844
449,O=C(Nc1cc(Cl)ccc1)OC(C)C,CC(C)OC(=O)Nc1cccc(Cl)c1,2.251
450,O(C(C)C)C(Nc1ccccc1)=O,CC(C)OC(=O)Nc1ccccc1,2.253
451,CC(C)OC(C)=O,CC(=O)OC(C)C,1.5319999999999998
452,CC(OC(C)C)C,CC(C)OC(C)C,1.081
453,C(C)(OC(=O)Cl)C,CC(C)OC(=O)Cl,2.059
454,C(c1nn(-c2cc(OC(C)C)c(Cl)cc2Cl)c(o1)=O)(C)(C)C,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,1.994
455,C(C1CO1)OC(C)C,CC(C)OCC1CO1,1.442
456,CC(OCCCO)C,CC(C)OCCCO,1.47
457,C(CO)OC(C)C,CC(C)OCCO,1.265
458,O(P(=O)(OC(C)C)OP(=S)(OC(C)C)CCl)C(C)C,CC(C)OP(=O)(OC(C)C)OP(=S)(CCl)OC(C)C,4.292
459,c1ccccc1CSP(OC(C)C)(OC(C)C)=O,CC(C)OP(=O)(OC(C)C)SCc1ccccc1,2.77
460,c1c(SP(=S)(OC(C)C)CCl)ccc(Br)c1,CC(C)OP(=S)(CCl)Sc1ccc(Br)cc1,4.194
461,c1cc(ccc1SP(OC(C)C)(=S)CCl)C,Cc1ccc(SP(=S)(CCl)OC(C)C)cc1,3.16
462,c1cc(SP(=S)(OC(C)C)CCl)ccc1Cl,CC(C)OP(=S)(CCl)Sc1ccc(Cl)cc1,4.084
463,S(c1ccc(cc1)F)P(OC(C)C)(=S)CCl,CC(C)OP(=S)(CCl)Sc1ccc(F)cc1,3.884
464,c1ccccc1S(=O)(NCCSP(OC(C)C)(=S)OC(C)C)=O,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,3.1660000000000004
465,CC(OP(SCSC(C)C)(OC(C)C)=S)C,CC(C)OP(=S)(OC(C)C)SCSC(C)C,4.782
466,O=P(OC(C)C)(OC(C)C)C,CC(C)OP(C)(=O)OC(C)C,2.339
467,S=P(C)(Oc1c(Cl)cc(c(Cl)c1)Br)OC(C)C,CC(C)OP(C)(=S)Oc1cc(Cl)c(Br)cc1Cl,3.714
468,C(C)(C)OP(F)(=O)C,CC(C)OP(C)(=O)F,5.406000000000001
469,CC(OP(OC(C)C)(F)=O)C,CC(C)OP(=O)(F)OC(C)C,4.566
470,CC(OS(=O)(=O)OC(C)C)C,CC(C)OS(=O)(=O)OC(C)C,2.2230000000000003
471,C=CC(=CCCC(O)(C)C)C,C=CC(C)=CCCC(C)(C)O,1.958
472,C(C(C)C(C)C=O)=C,C=CC(C)C(C)C=O,1.297
473,C1(C(C)(C)CCCC=1C)C=CC(C)=CC=CC(=CCO)C,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,2.156
474,C1C(C(=C(C)CC1)C=CC(=CC=CC(=CC(O)=O)C)C)(C)C,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,2.185
475,C(=Cc1ccccc1)(C=O)C,CC(C=O)=Cc1ccccc1,1.853
476,C(c1ccc(C)cc1)(C=O)C,Cc1ccc(C(C)C=O)cc1,1.6269999999999998
477,c1ccccc1C(C=O)C,CC(C=O)c1ccccc1,1.681
478,c1cc(C(c2ccc(Cl)cc2)C)ccc1Cl,CC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.4
479,C(CC(=O)OCC=C)(C)CC(C)(C)C,C=CCOC(=O)CC(C)CC(C)(C)C,2.151
480,C(=O)(C)OC(CC(C)OC(=O)C)(C)C,CC(=O)OC(C)CC(C)(C)OC(C)=O,1.78
481,C(CC(C)CC=O)(C)(C)C,CC(CC=O)CC(C)(C)C,1.642
482,C(=O)CC(CC=O)C,CC(CC=O)CC=O,2.165
483,c1(C(C)(C)C)ccc(cc1)CC(C)C=O,CC(C=O)Cc1ccc(C(C)(C)C)cc1,1.742
484,c1(C(C)C)ccc(cc1)CC(C=O)C,CC(C=O)Cc1ccc(C(C)C)cc1,1.6980000000000002
485,c1ccccc1CC(NN)C,CC(Cc1ccccc1)NN,3.645
486,C(OC(N)=O)(C)Cc1ccccc1,CC(Cc1ccccc1)OC(N)=O,2.212
487,C(CCC(C)(C=O)O)(C)C=O,CC(C=O)CCC(C)(O)C=O,1.429
488,O=C(O)CCC(C)C1C2(C(=O)CC3C(C(CC4C3(C)CCC(=O)C4)=O)C2CC1)C,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,2.003
489,C(CC(=O)O)C(C1C2(C)CCC3C4(CCC(CC4CC(O)C3C2CC1)O)C)C,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,1.992
490,C(C#N)C(CCC=C(C)C)C,CC(C)=CCCC(C)CC#N,1.455
491,OC(=O)CC(C)CCC=C(C)C,CC(C)=CCCC(C)CC(=O)O,1.814
492,C(C)(C=C)CCCC(C)(O)C,C=CC(C)CCCC(C)(C)O,1.638
493,C(Cl)C(OC(CCl)C)C,CC(CCl)OC(C)CCl,2.853
494,CN(C)C(CCN(C)C)C,CC(CCN(C)C)N(C)C,2.2840000000000003
495,C(CC=C(C)C)C(C)CCO,CC(C)=CCCC(C)CCO,1.656
496,C=CC(OCCC(OC(C=C)=O)C)=O,C=CC(=O)OCCC(C)OC(=O)C=C,1.7480000000000002
497,C(C=C(C)C)CC(C)CCOC=O,CC(C)=CCCC(C)CCOC=O,1.341
498,C(Cl)(CCl)(C)C=O,CC(Cl)(C=O)CCl,1.94
499,O(CCOC(C(Cl)(C)Cl)=O)c1cc(Cl)c(cc1Cl)Cl,CC(Cl)(Cl)C(=O)OCCOc1cc(Cl)c(Cl)cc1Cl,2.564
500,O=C(O)C(C)(Cl)Cl,CC(Cl)(Cl)C(=O)O,2.168
501,C(C)(Cl)(Cl)CCl,CC(Cl)(Cl)CCl,2.079
502,C(Cl)(C)(Cl)Cl,CC(Cl)(Cl)Cl,1.112
503,ClC(=CCl)C,CC(Cl)=CCl,1.744
504,C(C)(=O)Cl,CC(=O)Cl,1.936
505,C(C)(C(Cl)Cl)Cl,CC(Cl)C(Cl)Cl,2.079
506,ClC(C)C(=O)O,CC(Cl)C(=O)O,2.337
507,C(Cl)C(Cl)C,CC(Cl)CCl,1.764
508,ClC(C)Cl,CC(Cl)Cl,2.135
509,C(C(Cl)C)O,CC(Cl)CO,2.637
510,c1c(OP(=O)(OCC(C)Cl)OCC(Cl)C)ccc([N+]([O-])=O)c1,CC(Cl)COP(=O)(OCC(C)Cl)Oc1ccc([N+](=O)[O-])cc1,3.333
511,c12cc(ccc1c(c(c(o2)=O)Cl)C)OP(OCC(Cl)C)(OCC(Cl)C)=O,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCC(C)Cl)OCC(C)Cl)ccc12,2.8110000000000004
512,c12ccccc1Sc1c(N2CC(CN(C)C)C)cccc1,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,3.153
513,OCCNC(CN)C,CC(CN)NCCO,1.381
514,C(N=Cc1c(O)cccc1)C(C)N=Cc1ccccc1O,CC(CN=Cc1ccccc1O)N=Cc1ccccc1O,1.7919999999999998
515,C1CCCCN1CC(C)C(=O)c1ccc(C)cc1,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,2.228
516,c1cc2c(cc1)N(c1c(cccc1)S2)CC(C)CN1CCN(CC1)CCOCCO,CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,3.029
517,C(C(c1ccccc1)(c1ccccc1)C(N1CCCC1)=O)(C)CN1CCOCC1,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,3.738
518,c1ccccc1C=C(C)CO,CC(=Cc1ccccc1)CO,1.791
519,CC(CO)CCO,CC(CO)CCO,1.28
